source_matrix,variant_id,family,quantization,benchmark,item_id,repetition,difficulty,subcategory,status,local_pass,local_score,local_semantic_outcome,local_semantic_score,local_protocol_outcome,local_protocol_score,local_integration_outcome,adjudication_status,judge_route,route_reason,adjudication_error,label_source,strict_pass,semantic_pass,format_tax
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_025,1,hard,subject_body_mismatch,completed,False,0.5714285714285714,incorrect,0.5714285714285714,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_026,1,hard,subject_body_mismatch,completed,False,0.5,incorrect,0.5,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_027,1,hard,subject_body_mismatch,completed,False,0.6,incorrect,0.6,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_032,1,hard,no_response_notification,completed,False,0.42857142857142855,incorrect,0.42857142857142855,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_033,1,hard,phishing_lookalike,completed,False,0.375,incorrect,0.375,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_034,1,hard,phishing_lookalike,completed,False,0.8333333333333334,incorrect,0.8333333333333334,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_035,1,hard,phishing_lookalike,completed,False,0.6666666666666666,incorrect,0.6666666666666666,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_036,1,hard,phishing_lookalike,completed,False,0.42857142857142855,incorrect,0.42857142857142855,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_037,1,hard,vague_missing_fields,completed,False,0.42857142857142855,incorrect,0.42857142857142855,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_038,1,hard,vague_missing_fields,completed,False,0.42857142857142855,incorrect,0.42857142857142855,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_039,1,hard,vague_missing_fields,completed,False,0.42857142857142855,incorrect,0.42857142857142855,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q8,granite,Q8_0,email_to_action,email_to_action_040,1,hard,vague_missing_fields,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_arithmeticperc_001,1,easy,arithmetic_percentages,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_ratiosrateswor_001,1,easy,ratios_rates_work,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_algebrawordpro_001,1,easy,algebra_word_problems,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_numberproperti_001,1,easy,number_properties_sequences,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_calendartime_001,1,easy,calendar_time,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_probabilitycou_001,1,easy,probability_counting,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_deductivelogic_001,1,easy,deductive_logic,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_orderingconstr_001,1,easy,ordering_constraint_puzzles,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_arithmeticperc_002,1,medium,arithmetic_percentages,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_arithmeticperc_003,1,medium,arithmetic_percentages,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_arithmeticperc_004,1,medium,arithmetic_percentages,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_ratiosrateswor_002,1,medium,ratios_rates_work,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_ratiosrateswor_003,1,medium,ratios_rates_work,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_ratiosrateswor_004,1,medium,ratios_rates_work,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_algebrawordpro_002,1,medium,algebra_word_problems,completed,False,0.0,not_scored,,compliant,1.0,unparseable,completed,blind_extraction,deterministic_semantics_not_scored,,adjudication,False,True,True
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_algebrawordpro_003,1,medium,algebra_word_problems,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_algebrawordpro_004,1,medium,algebra_word_problems,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_numberproperti_002,1,medium,number_properties_sequences,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_numberproperti_003,1,medium,number_properties_sequences,completed,False,0.0,not_scored,,noncompliant,0.0,unparseable,completed,blind_extraction,deterministic_semantics_not_scored,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_numberproperti_004,1,medium,number_properties_sequences,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_calendartime_002,1,medium,calendar_time,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_calendartime_003,1,medium,calendar_time,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_calendartime_004,1,medium,calendar_time,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_probabilitycou_002,1,medium,probability_counting,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_probabilitycou_003,1,medium,probability_counting,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_probabilitycou_004,1,medium,probability_counting,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_deductivelogic_002,1,medium,deductive_logic,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_deductivelogic_003,1,medium,deductive_logic,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_deductivelogic_004,1,medium,deductive_logic,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_orderingconstr_002,1,medium,ordering_constraint_puzzles,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_orderingconstr_003,1,medium,ordering_constraint_puzzles,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_orderingconstr_004,1,medium,ordering_constraint_puzzles,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_arithmeticperc_005,1,hard,arithmetic_percentages,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_arithmeticperc_006,1,hard,arithmetic_percentages,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_ratiosrateswor_005,1,hard,ratios_rates_work,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_ratiosrateswor_006,1,hard,ratios_rates_work,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_algebrawordpro_005,1,hard,algebra_word_problems,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_algebrawordpro_006,1,hard,algebra_word_problems,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_numberproperti_005,1,hard,number_properties_sequences,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_numberproperti_006,1,hard,number_properties_sequences,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_calendartime_005,1,hard,calendar_time,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_calendartime_007,1,hard,calendar_time,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_probabilitycou_005,1,hard,probability_counting,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_probabilitycou_007,1,hard,probability_counting,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_deductivelogic_005,1,hard,deductive_logic,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_deductivelogic_007,1,hard,deductive_logic,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_orderingconstr_005,1,hard,ordering_constraint_puzzles,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,applied_reasoning,reason_orderingconstr_007,1,hard,ordering_constraint_puzzles,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_normalize_event_codes_001,1,easy,function_implementation,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_validate_invoice_filename_001,1,easy,function_implementation,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_apply_profile_patch_001,1,easy,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_select_latest_records_001,1,easy,function_implementation,completed,False,0.75,incorrect,0.75,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_extract_ticket_mentions_001,1,easy,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_mask_record_fields_001,1,easy,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,execution_failed,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_parse_measurements_001,1,easy,function_implementation,completed,False,0.75,incorrect,0.75,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_normalize_phonebook_001,1,easy,function_implementation,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_merge_preferences_001,1,easy,function_implementation,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_summarize_http_statuses_001,1,easy,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_expiring_items_001,1,easy,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_rename_phone_photos_001,1,easy,function_implementation,completed,False,0.5,incorrect,0.5,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_page_cursor_001,1,easy,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_matrix_template_001,1,easy,bug_diagnosis,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_missing_setting_001,1,easy,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_retry_budget_001,1,easy,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,repair_quota_adjustments_001,1,easy,code_repair,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,repair_latest_webhooks_001,1,easy,code_repair,completed,False,0.75,incorrect,0.75,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,repair_refund_total_001,1,easy,code_repair,completed,False,0.6,incorrect,0.6,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,repair_clean_tags_001,1,easy,code_repair,completed,True,1.0,correct,1.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,test_traceback_missing_region_001,1,easy,regression_test_selection,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,test_expiry_boundary_001,1,easy,regression_test_selection,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_reconcile_windows_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_session_summaries_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_dependency_batches_001,1,medium,function_implementation,completed,False,0.5,incorrect,0.5,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_ledger_balances_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_effective_permissions_001,1,medium,function_implementation,completed,False,0.75,incorrect,0.75,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_validate_release_tag_001,1,medium,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_fulfill_orders_001,1,medium,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_transform_expense_csv_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_compress_log_bursts_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_extract_log_timestamps_001,1,medium,function_implementation,completed,False,0.5,incorrect,0.5,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_join_customer_orders_001,1,medium,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_invoice_totals_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_feature_rollout_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_first_capacity_breach_001,1,medium,function_implementation,completed,False,0.5,incorrect,0.5,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_correlate_requests_001,1,medium,function_implementation,completed,False,0.5,incorrect,0.5,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_extract_error_codes_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_inventory_events_001,1,medium,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_service_health_001,1,medium,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_rank_search_results_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_membership_events_001,1,medium,function_implementation,completed,False,0.25,incorrect,0.25,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,code_route_incidents_001,1,medium,function_implementation,completed,False,0.0,incorrect,0.0,noncompliant,0.0,scored_after_recovery,not_routed,,,,deterministic_or_primary_judge,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_access_rule_001,1,medium,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_price_cache_001,1,medium,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_remove_expired_001,1,medium,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_flush_groups_001,1,medium,bug_diagnosis,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_cache_expiry_001,1,medium,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_group_members_001,1,medium,bug_diagnosis,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_discount_total_001,1,medium,bug_diagnosis,completed,False,0.0,incorrect,0.0,compliant,1.0,scored_cleanly,completed,blind_extraction,exact_string_mismatch_does_not_establish_claimed_meaning,,adjudication,False,False,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_optional_field_001,1,medium,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
workloads,granite-3.3-8b-q6,granite,Q6_K,code_debug_repair,diagnose_alert_recipients_001,1,medium,bug_diagnosis,completed,True,1.0,correct,1.0,compliant,1.0,scored_cleanly,not_routed,,,,deterministic_or_primary_judge,True,True,False
